,index,name,text,episode,timestamp,inaudible_speech,nonspeech
182795,268,TALIESIN,"--I swear, but thank you, and I'm ready to help with this. ",2,00:34:31,,
182796,269,LAURA,Do you think it was the little girl? ,2,00:34:36,,
182797,270,TALIESIN,It's just a show! ,2,00:34:38,,
182798,271,TRAVIS,"Right, the large toad that was with the girl, what's the story there? ",2,00:34:44,,
182799,272,TALIESIN,"It's nothing special, it's just a guy making a buck, all right? He's fine! ",2,00:34:51,,
182800,273,MATT,You hear the footfalls of guards approach and the rattle of chains as you see Beauregard-- ,2,00:34:58,,
182801,274,TALIESIN,"By the way, where's the obnoxious one? The really loud-- ",2,00:35:04,,
182802,275,MATT,And she's just being led towards the stockade. ,2,00:35:17,,
182803,276,MARISHA,Help. ,2,00:35:20,,
182804,277,LAURA,What happened? ,2,00:35:21,,
182805,278,MARISHA,"Help. I'm with you, I'm with you. Help help. ",2,00:35:26,,
182806,279,LAURA,"Oh, I thought you didn't like jails. ",2,00:35:28,,
182807,280,MARISHA,Help. ,2,00:35:30,,(clears throat)
182808,281,TALIESIN,Is this part of the show by the way? I was just curious. ,2,00:35:34,,
182809,282,TRAVIS,"Unfortunately, no. ",2,00:35:37,,
182810,283,MATT,Which is the last thing you see as she is yanked into the stockade and out of sight. ,2,00:35:40,,
182811,284,TALIESIN,I'm going to be very helpful and not go in there with the two of you while you try and get her out. ,2,00:35:44,,
182812,285,LAURA,So should we go in and try to get her out? ,2,00:35:48,,
182813,286,TRAVIS,"Well, yeah! ",2,00:35:50,,
182814,287,LAURA,Okay. ,2,00:35:51,,
182815,288,TALIESIN,I'll stand guard. ,2,00:35:53,,
182816,289,LAURA,We'll follow her in. ,2,00:35:54,,
182817,290,TRAVIS,Don't. Leave. ,2,00:35:56,,
182818,291,TALIESIN,I have nowhere to go. ,2,00:35:57,,
182819,292,MATT,"You walk in behind her. You watch her being pulled to the stairs. She's bypassing the office of the Lawmaster right now and is being brought to incarceration before being questioned. They bring her to the stairs and a torch-lit, subterranean basement area. As you begin to approach and follow behind, you can see one of the guards who is currently on watch. He sees you guys just exit and then walk back in, following another prisoner. And stands up and goes, ""I'm sorry, where are you going?"" ",2,00:35:59,,
182820,293,TRAVIS,Bad luck. ,2,00:36:27,,
182821,294,LAURA,She was also helping to save a lot of people. Big misunderstanding. ,2,00:36:38,,
182822,295,MATT,"""Well, see her into her cell and please exit the vicinity."" ",2,00:36:44,,
182823,296,TRAVIS,Fair enough. ,2,00:36:48,,
182824,297,MATT,"""Appreciate that."" He follows behind you guys. They're on high alert and they're a bit scattered. You get the sense right now that they have a lot of their initial stock of guards off-site right now. So they're doing the best they can to hold on to what they currently have in the stockade. ",2,00:36:50,,
182825,298,TRAVIS,"To the side I say to Jester, I say: This does not really fall in with keeping a low profile. We talked about this. ",2,00:37:07,,
182826,299,LAURA,I know isn't it so weird? ,2,00:37:13,,
182827,300,TRAVIS,"Yeah, it is. ",2,00:37:17,,
182828,301,MATT,"And there is probably a total of ten cells to each side. As you walk through, you can see in the off shadows in the corners a few huddled bodies hunched or asleep. Keeping to the shadows and out of the light. The smell of mildewed wet compost and piss hits your nose like a wall. ",2,00:37:21,,
182829,302,LAURA,,2,00:38:15,,(laughter) 
182830,303,MATT,"You get about five cells in where you can see the guard that was previously in there just finish off closing the cell that contains both Gustav and Bo the Breaker. They move to the cell just beyond that, open that cell, and then go ahead and put Beauregard into that one. ",2,00:38:22,,
182831,304,TRAVIS,Are they not going to take her to see the Lawmaker? ,2,00:38:41,,
182832,305,LAURA,"I know, why doesn't she get to talk to the Lawmaster? ",2,00:38:43,,
182833,306,MATT,"As he closes and locks it, ""Because she decided not to come helpfully."" ",2,00:38:46,,
182834,307,LAURA,What do you mean? ,2,00:38:53,,
182835,308,MARISHA,"It was an injury from, like, a childhood thing. ",2,00:38:55,,
182836,309,LAURA,"Oh no, are you guys making fun of her because of her spasm? ",2,00:39:07,,
182837,310,MARISHA,Yeah that's actually--  it was very sensitive for me. I had a really tough childhood. I was just trying to find a bathroom. ,2,00:39:12,,(fake crying)
182838,311,MATT,"The three guards walk away, not caring. Who were there previously and-- ",2,00:39:21,,
182839,312,SAM,Spasm shaming. ,2,00:39:26,,
182840,313,MATT,"At this point, a man who is on the far end of the hall walks up. And you can see him, he's a man with a heavy, bushy beard that obscures a lot of a dark leather mantle, over a general cloth tunic. He has burly arms, heavy torso, super scrawny legs, a widow's peak, and he looks to be the jailer. He walks up and puts his hand on the bars and goes, ""Oh well, if you want to be patient, I'm sure the Lawmaster will be here sometime in the morning and you can discuss whatever this business is. But if you want to say goodbye, now's the time."" ",2,00:39:28,,
182841,314,TRAVIS,"Actually, we were just upstairs and it would really help us if we could, perhaps, expedite the process. Perhaps there's an arrangement we could come to if she could see the Lawmaster now. ",2,00:40:05,,
182842,315,MARISHA,"Yeah, I'm looking injured, man. I show him my eight hit points of damage. ",2,00:40:16,,
182843,316,TALIESIN,How many kittens is that again? ,2,00:40:27,,
182844,317,MATT,"That's sixteen kittens. Kittens have half of a hit point, I don't think kittens have more than that. ",2,00:40:30,,
182845,318,LIAM,That's eight Frumpkins. ,2,00:40:34,,
182846,319,TRAVIS,An audience is all we're asking for. No favors. ,2,00:40:36,,
182847,320,MARISHA,"Yeah, this is just a wrong time, wrong place thing. ",2,00:40:39,,
182848,321,MATT,Make a persuasion check. ,2,00:40:43,,
182849,322,SAM,Use it. ,2,00:40:46,,
182850,323,TRAVIS,God bless. 16. ,2,00:40:49,,
182851,324,MATT,"He gives you a look and says, ""All right, but if she gets angry, it's not on me."" ",2,00:40:51,,
182852,325,TRAVIS,I understand. Thank you for your understanding. ,2,00:40:55,,
182853,326,LAURA,"She's a very calm person. I've never seen her angry, ever. ",2,00:40:57,,
182854,327,MATT,"He gives a whistle. Another crownsguard comes up and approaches him and he goes, ""I'm sorry. Could you go and fetch the Lawmaster? They are requesting an audience. If she gets angry, just add it to this one's sentence."" The guard exits and a brief time by, you can hear the slight muddled cursing of a dwarven female descending the stairs. You can see she has an overcoat on, was halfway out of the stockades finishing up her evening in her office. ",2,00:41:01,,
182855,328,TRAVIS,"Beau, remember your little sister. ",2,00:41:30,,
182856,329,SAM,"Oh, what? Little sister? What? ",2,00:41:33,,
182857,330,LIAM,We're not there. ,2,00:41:35,,
182858,331,MATT,"So, as the Lawmaster approaches, now pulling the coat over herself, she goes, ""Okay, so you've returned, apparently, needing to poke into what business now before I go off and get some food?"" ",2,00:41:39,,
182859,332,TRAVIS,"I do hate to trouble you again, twice in the same evening. It's incredibly inconvenient. ",2,00:41:52,,
182860,333,MATT,"""I hate being troubled twice in the same evening."" ",2,00:41:56,,
182861,334,TRAVIS,"If we may, this sweet girl here was also part of our party and she is quite the protective one. I'm afraid that she was also providing aid to our fellows in that tent. I'm afraid her younger sister was attacked in a similar way. I feel it's only prudent to acknowledge that she was trying to protect this young dwarven girl that performed in the circus. She means no harm. ",2,00:41:58,,
182862,335,LAURA,It was an adopted sister. ,2,00:42:24,,
182863,336,MARISHA,I practically raised her. It's a sensitive subject. ,2,00:42:28,,
182864,337,MATT,Okay. I would like a deception check. ,2,00:42:32,,
182865,338,TRAVIS,"Oh, yeah baby. 24. Natural 18. ",2,00:42:38,,
182866,339,MATT,Modified by their answers. ,2,00:42:45,,
182867,340,LAURA,I was helping! ,2,00:42:51,,
182868,341,TRAVIS,I'm new at this stat! Don't fuck it up! ,2,00:42:53,,
182869,342,MATT,"She gives a narrow look through her eyes, looks to one of the other guards that you can see standing in the back, a familiar one to you, Beau, and goes, ""Is this true?"" He goes, ""It appeared to us that she was attempting to escape upon us trying to bring calm to a very tense situation, but I'll leave it in your realm, Lawmaster."" She looks back. ""So your sister, apparently, is part of this scenario as well?"" ",2,00:42:58,,
182870,343,MARISHA,Adopted sister. ,2,00:43:32,,
182871,344,MATT,"""Okay. Well, your sister's under investigation."" ",2,00:43:37,,
182872,345,MARISHA,Sure. ,2,00:43:40,,
182873,346,LAURA,She's staying at the same place that we are. ,2,00:43:44,,
182874,347,TRAVIS,The Nestled Nook Inn is where we are. ,2,00:43:47,,
182875,348,MARISHA,"And I'm more than willing to be compliant with the investigation. In fact, you can see the injury the beast left on my ribs, so if you want to test it for any type of specimen samples, feel free. It's very painful, but I'm willing to do it for the cause. ",2,00:43:51,,
182876,349,LAURA,Do you need me to heal that? MARISHA : No! For the cause! Do it for the cause! ,2,00:44:09,,(through gritted teeth)
182877,350,MATT,"At which she looks to you now and goes, ""Are you saying you might have been infected by this beast?"" ",2,00:44:14,,
182878,351,MARISHA,"No. It's a separate issue. There was two things going on. There was, like, the big angry toad beast and he got a swipe at me. And then there were people who were getting attacked. ",2,00:44:21,,
182879,352,MATT,"""Theeds!"" And she looks over to the jailer, who goes, ""Aye?"" And she goes, ""Could you have a look at this wound for me real fast? I want to make sure this isn't something that's going to spread."" ",2,00:44:35,,
182880,353,MARISHA,Yeah! Yeah. Uh-huh. ,2,00:44:42,,
182881,354,TRAVIS,A great idea indeed. And thankfully there was no flesh-to-flesh contact. ,2,00:44:44,,
182882,355,MARISHA,Nope. ,2,00:44:46,,
182883,356,LAURA,,2,00:44:48,,(laughter) 
182884,357,MATT,"The jailer, Theeds, takes a quick look at the wound and he goes, ""No, it appears to mainly be just bludgeoning. I mean, we'll keep a close eye on her."" You can see now the Lawmaster is rubbing her eyes in frustration and goes, ""I just want to sleep."" ",2,00:45:02,,
182885,358,TRAVIS,Indeed. It would give us no greater pleasure than to get out of your hair. ,2,00:45:23,,
182886,359,MATT,"""Fine. We'll have guards posted at the outside of the inn. You're not to leave until this investigation is complete. It may take days. Until we find out who's responsible for these deaths and bring them to justice, you are not to leave the tavern."" ",2,00:45:28,,
182887,360,TRAVIS,Understood. ,2,00:45:50,,
182888,361,LAURA,"Like, at all during the day, even? Just a question. If we wanted to shop or something. Not okay? ",2,00:45:51,,
182889,362,MATT,"""Not until this is done."" ",2,00:45:59,,
182890,363,LAURA,Cool. ,2,00:46:00,,
182891,364,MATT,"""Because otherwise, you're welcome to stay here, instead."" ",2,00:46:01,,
182892,365,LAURA,"It is really beautiful here, but I think I'd rather stay at the inn? ",2,00:46:05,,
182893,366,TRAVIS,"Indeed we would. This is most gracious of you, Lawmaster Norda. ",2,00:46:10,,
182894,367,MATT,"They escort you guys to the actual inn itself, to the bottom floor of the Nestled Nook Inn, watch you enter, and then post up right outside the main entrance to the tavern. ",2,00:46:15,,
182895,368,LAURA,You should have spasmed a couple times on the way here. ,2,00:46:56,,
182896,369,MARISHA,"Aw, shit. ",2,00:46:59,,
182897,370,LAURA,Yeah. Opportunity missed. ,2,00:47:00,,
182898,371,MARISHA,My little sister? What the what? ,2,00:47:02,,
182899,372,LAURA,She's a dwarf! She's human! ,2,00:47:05,,
182900,373,TRAVIS,"What? No, I was trying to say she had a little sister that had a similar incident and that made you try to protect Toya. I was trying to throw you a bone. ",2,00:47:07,,
182901,374,LAURA,Oh. You didn't make that clear at all. ,2,00:47:16,,
182902,375,MATT,"Are you guys up in your room, or are you in the tavern? ",2,00:47:19,,
182903,376,LIAM,Yeah. We're having a talk. ,2,00:47:21,,
182904,377,TRAVIS,We're under watch. ,2,00:47:22,,
182905,378,MARISHA,I was just trying to go with what you said. ,2,00:47:24,,
182906,379,TRAVIS,Yeah. You did all right. ,2,00:47:26,,
182907,380,MARISHA,"All right. I mean, it kind of worked. But you're not entirely wrong! I was trying to go get the stupid little girl, who seemed to be stupid. ",2,00:47:28,,
182908,381,TRAVIS,Did you see anything? ,2,00:47:38,,
182909,382,MARISHA,"I tried to save her. I was like, get the hint, what's going on? ",2,00:47:39,,
182910,383,LAURA,Why would you save her? She turned those people into zombies. ,2,00:47:43,,
182911,384,MARISHA,,2,00:47:46,,(stammers) 
