,index,name,player,text,episode,inaudible_speech,nonspeech,season
34565,347,Ava,Erika, Well.,2,,,Burrow's End
34566,348,Teedles,Aabria, You can make the effort. ,2,,(slow orchestral music),Burrow's End
34567,349,Teedles,Aabria,Thorn silently giving a warning behind Ava’s back,2,,,Burrow's End
34568,350,Teedles,Aabria, She's not my mom.,2,,,Burrow's End
34569,351,Thorn,Jasper, Teedles.,2,,,Burrow's End
34570,352,Ava,Erika," Tiddles, then.",2,,,Burrow's End
34571,353,Teedles,Aabria, Still not there.,2,,,Burrow's End
34572,354,Ava,Erika," All right, well, that's close enough for you.",2,,,Burrow's End
34573,355,Teedles,Aabria," Okay, Eva, that's how that feels.",2,,,Burrow's End
34574,356,Ava,Erika," Oh, you think that you're bothering me by mispronouncing my name?",2,,,Burrow's End
34575,357,Ava,Erika,"I've been through more winters than all of you combined, and I lived",2,,,Burrow's End
34576,358,Ava,Erika,"through it, and if you want to live through the rest of these with my",2,,,Burrow's End
34577,359,Ava,Erika,"family, you'd better make sure that you're doing what my daughter and",2,,,Burrow's End
34578,360,Ava,Erika,"her husband are telling you to do, hmm?",2,,,Burrow's End
34579,361,Aabria,Aabria, Make an intimidation check.,2,,,Burrow's End
34580,362,Jasper,Jasper, Can I give the help action? ,2,,(group laughs),Burrow's End
34581,363,Aabria,Aabria, Do you want to? It will be obvious.,2,,,Burrow's End
34582,364,Jasper,Jasper," Yeah, I'm like, ""Hmm.""",2,,,Burrow's End
34583,365,Aabria,Aabria, Do it.,2,,,Burrow's End
34584,366,Erika,Erika, Yeah. ,2,,(laughs),Burrow's End
34585,367,Izzy,Izzy," Yeah, yeah.",2,,,Burrow's End
34586,368,Erika,Erika, 28.,2,,,Burrow's End
34587,369,Izzy,Izzy, You shit yourself.,2,,,Burrow's End
34588,370,Erika,Erika, Yeah.,2,,,Burrow's End
34589,371,Aabria,Aabria," Teedles looks from you and at you, and there is a note, there's",2,,,Burrow's End
34590,372,Aabria,Aabria,"no roll for this, of utter betrayal, that she was trying to stand up for",2,,,Burrow's End
34591,373,Aabria,Aabria,"you, and looks back. At a 28, you see her, like, her ears pin back, and",2,,,Burrow's End
34592,374,Aabria,Aabria,"she steps back and slides behind Olliver, her partner.",2,,,Burrow's End
34593,375,Teedles,Aabria, Okay.,2,,,Burrow's End
34594,376,Ava,Erika," You too, Gulliver.",2,,,Burrow's End
34595,377,Olliver,Aabria, You are very good at keeping your family alive in a hole in the,2,,,Burrow's End
34596,378,Olliver,Aabria,"ground, and we survived for as long as we did out here, but go ahead.",2,,,Burrow's End
34597,379,Aabria,Aabria," And you see that, like, in the sort of dynamic that is forming,",2,,,Burrow's End
34598,380,Aabria,Aabria,the two people that were closest with you are now sort of stepping out,2,,,Burrow's End
34599,381,Aabria,Aabria,"and away, and are very much putting themselves on the fringe of this",2,,,Burrow's End
34600,382,Aabria,Aabria,group and absolutely not making eye contact with Ava. She is terrifying.,2,,,Burrow's End
34601,383,Jasper,Jasper," If I can, I'll sidle up to the two of them.",2,,,Burrow's End
34602,384,Thorn,Jasper," I realize this is all extremely strange, and I owe you both an",2,,,Burrow's End
34603,385,Thorn,Jasper,apology.,2,,,Burrow's End
34604,386,Teedles,Aabria, For what?,2,,,Burrow's End
34605,387,Thorn,Jasper," You've been nothing but loyal, and I'm asking you to do something",2,,,Burrow's End
34606,388,Thorn,Jasper,which feels utterly against everything that we have used to survive this,2,,,Burrow's End
34607,389,Thorn,Jasper,"entire time, and I completely understand. I am trying so desperately to",2,,,Burrow's End
34608,390,Thorn,Jasper,"keep us all together, to not cause rifts, and they are, they have a",2,,,Burrow's End
34609,391,Thorn,Jasper,completely different understanding and see the world so differently to,2,,,Burrow's End
34610,392,Thorn,Jasper,"us that if we lead with our full selves and show every card all at once,",2,,,Burrow's End
34611,393,Thorn,Jasper,"they'll bolt, they'll run, and people will die. And I've already been",2,,,Burrow's End
34612,394,Thorn,Jasper,"responsible for the death of so many, and I can't let that happen again,",2,,,Burrow's End
34613,395,Thorn,Jasper,"and I appreciate that I've hurt you, and that you have suffered through",2,,,Burrow's End
34614,396,Thorn,Jasper,"great loss, but I need you now more than ever, not to be my beacons, but",2,,,Burrow's End
34615,397,Thorn,Jasper,"to be there for me, and I will do everything I can to keep everyone here",2,,,Burrow's End
34616,398,Thorn,Jasper,safe.,2,,,Burrow's End
34617,399,Aabria,Aabria, Olliver's gonna reach out and kind of grab you by the back of,2,,,Burrow's End
34618,400,Aabria,Aabria,"your neck and, like, lean his forehead into yours.",2,,,Burrow's End
34619,401,Olliver,Aabria," They, if they knew what we saw that night, I don't care if a",2,,,Burrow's End
34620,402,Olliver,Aabria,mom is mean to you. That old woman has seen some shit. We get it and we,2,,,Burrow's End
34621,403,Olliver,Aabria,"respect it, but if they think that all of the knowledge that they need",2,,,Burrow's End
34622,404,Olliver,Aabria,to survive will live and die within their little family-,2,,,Burrow's End
34623,405,Thorn,Jasper," I know all of this, but the thing is, we can't show them. If we",2,,,Burrow's End
34624,406,Thorn,Jasper,could-,2,,,Burrow's End
34625,407,Olliver,Aabria, Why?,2,,,Burrow's End
34626,408,Thorn,Jasper," How, how do you-",2,,,Burrow's End
34627,409,Olliver,Aabria," Every time you've showed them,  people follow you, they",2,,(sighs),Burrow's End
34628,410,Olliver,Aabria,listen to you. How can you not convince the people that you think are,2,,,Burrow's End
34629,411,Olliver,Aabria,your family of a truth that dozens of stoats and creatures that we,2,,,Burrow's End
34630,412,Olliver,Aabria,couldn't even communicate with understood? That's you doubting who you,2,,,Burrow's End
34631,413,Olliver,Aabria,"are, and we can't convince you of that. But sure, whatever it takes.",2,,,Burrow's End
34632,414,Olliver,Aabria,We're gonna go scout. We'll let you know if we see anything.,2,,,Burrow's End
34633,415,Thorn,Jasper, Don't go far.,2,,,Burrow's End
34634,416,Olliver,Aabria, Only as far as we have to.,2,,,Burrow's End
34635,417,Thorn,Jasper," I mean it, I can't lose anyone else, least of all you two.",2,,,Burrow's End
34636,418,Jasper,Jasper," And I'll, head together,",2,,,Burrow's End
34637,419,Thorn,Jasper," Brighter than the sun, swifter than the wind.",2,,,Burrow's End
34638,420,Teedles,Aabria, Swifter than the wind.,2,,,Burrow's End
34639,421,Jasper,Jasper, And I'll give Teedles Guidance. I felt like Teedles is the one,2,,,Burrow's End
34640,422,Jasper,Jasper,"that's tearing the most, so.",2,,,Burrow's End
34641,423,Aabria,Aabria," Yeah, Teedles just pooped a little bit.  And",2,,(group laughs),Burrow's End
34642,424,Aabria,Aabria,"they're both gonna kind of move out, and you can hear them sort of",2,,,Burrow's End
34643,425,Aabria,Aabria,"circumnavigating your group, just trying to get a lay of the land.",2,,,Burrow's End
34644,426,Brennan,Brennan," Badger's gone, right?",2,,,Burrow's End
34645,427,Aabria,Aabria, Badger's fully gone.,2,,,Burrow's End
34646,428,Brennan,Brennan, All right.,2,,,Burrow's End
34647,429,Erika,Erika," Checking folks over to make sure that they're doing okay, you",2,,,Burrow's End
34648,430,Erika,Erika,know?,2,,,Burrow's End
34649,431,Rashawn,Rashawn," I don't think I can Lay On Hands myself, but-",2,,,Burrow's End
34650,432,Brennan,Brennan, You can lay hands on yourself.,2,,,Burrow's End
34651,433,Viola,Rashawn, ♪ Ah ♪ ,2,,(Erika laughs),Burrow's End
34652,434,Thorn,Jasper, I love it when she does that.,2,,,Burrow's End
34653,435,Rashawn,Rashawn, I come back to myself.,2,,,Burrow's End
34654,436,Aabria,Aabria, Is that what it looks like?,2,,,Burrow's End
34655,437,Rashawn,Rashawn," Yes, it's very, don't look at me. ",2,,(group laughs),Burrow's End
34656,438,Aabria,Aabria, I need everyone here to make an arcana check.,2,,,Burrow's End
34657,439,Jasper,Jasper," Oh, boy. ",2,,(dice rattling),Burrow's End
34658,440,Siobhan,Siobhan, 12. ,2,,(Nat 1 sound effect),Burrow's End
34659,441,Rashawn,Rashawn," Golly, 10.",2,,,Burrow's End
34660,442,Erika,Erika, 10.,2,,,Burrow's End
34661,443,Izzy,Izzy, 12.,2,,,Burrow's End
34662,444,Rashawn,Rashawn, Mama.,2,,,Burrow's End
34663,445,Jasper,Jasper, 14.,2,,,Burrow's End
34664,446,Brennan,Brennan," And actually, zero. ",2,,(group laughs),Burrow's End
34665,447,Izzy,Izzy, And actually?,2,,,Burrow's End
34666,448,Jasper,Jasper, Woof.,2,,,Burrow's End
34667,449,Brennan,Brennan," And actually zero, one minus one is zero, so.",2,,,Burrow's End
34668,450,Siobhan,Siobhan, Wow.,2,,,Burrow's End
34669,451,Jasper,Jasper, That's the maths.,2,,,Burrow's End
34670,452,Brennan,Brennan," Yeah, that's the- ",2,,(laughs),Burrow's End
34671,453,Jasper,Jasper, That's the maths. ,2,,(group laughs),Burrow's End
34672,454,Izzy,Izzy, Okay.,2,,,Burrow's End
34673,455,Aabria,Aabria," Oh, plural, add it to the list.",2,,,Burrow's End
34674,456,Erika,Erika, Add it to the list.,2,,,Burrow's End
34675,457,Aabria,Aabria," Yeah, adding an 's' to 'math', that's psychotic.",2,,,Burrow's End
34676,458,Jasper,Jasper," Oh, right, yeah, sorry, ooh.",2,,,Burrow's End
34677,459,Izzy,Izzy, We only have one math in America. ,2,,(group laughs),Burrow's End
34678,460,Brennan,Brennan, And that's the Lord's math. ,2,,(group laughs),Burrow's End
34679,461,Izzy,Izzy, Jesus's math.,2,,,Burrow's End
34680,462,Siobhan,Siobhan, We have multiple maths and one sport.,2,,,Burrow's End
34681,463,Aabria,Aabria," Jesus's calculus, baby.",2,,,Burrow's End
34682,464,Siobhan,Siobhan, That's how we do it.,2,,,Burrow's End
34683,465,Jasper,Jasper," Yeah, we got one sport.",2,,,Burrow's End
34684,466,Siobhan,Siobhan, And two fingers.,2,,,Burrow's End
34685,467,Aabria,Aabria, My 12s and the 14.  You all see in this moment as,2,,(slow music),Burrow's End
34686,468,Aabria,Aabria,"Viola sort of reaches and touches herself, maybe it's a trick of the",2,,,Burrow's End
34687,469,Aabria,Aabria,light. It's the middle of the day and the sun's been weirdly hazy,2,,,Burrow's End
34688,470,Aabria,Aabria,"because of the dust, but you could almost swear that you see a sheen of",2,,,Burrow's End
34689,471,Aabria,Aabria,blue sort of move across her fur as she heals herself.,2,,,Burrow's End
34690,472,Viola,Rashawn, What's everybody staring at?,2,,,Burrow's End
34691,473,Jaysohn,Siobhan," Auntie V, you turned blue.",2,,,Burrow's End
34692,474,Izzy,Izzy, Lila's eye is twitching.,2,,,Burrow's End
34693,475,Viola,Rashawn," Well, I didn't do that. I just wanted to feel better, I don't, is",2,,,Burrow's End
34694,476,Viola,Rashawn,this-,2,,,Burrow's End
34695,477,Izzy,Izzy," I, like, go up and, like, looking in her fur.",2,,,Burrow's End
34696,478,Aabria,Aabria," Oh, you just getting in there?",2,,,Burrow's End
34697,479,Izzy,Izzy, And her paws. It's like.,2,,,Burrow's End
34698,480,Viola,Rashawn," Oh my God. Your little fingers, what are you doing, Lila, Lila.",2,,,Burrow's End
34699,481,Tula,Brennan," Sweetie, it's all right, it's the same thing I do, it's just, she",2,,,Burrow's End
34700,482,Tula,Brennan,"was just licking herself 'cause she was injured, that's all.",2,,,Burrow's End
34701,483,Lila,Izzy, You don't turn blue!,2,,,Burrow's End
34702,484,Tula,Brennan, What?,2,,,Burrow's End
34703,485,Lila,Izzy, You turned blue!,2,,,Burrow's End
34704,486,Tula,Brennan, No one turned blue.,2,,,Burrow's End
34705,487,Brennan,Brennan,  I got a Nat one.,2,,(out of character),Burrow's End
34706,488,Tula,Brennan, No one turned blue. ,2,,(group laughs),Burrow's End
34707,489,Jaysohn,Siobhan," Yeah, she definitely turned blue.",2,,,Burrow's End
34708,490,Lila,Izzy, Auntie turned blue.,2,,,Burrow's End
34709,491,Jaysohn,Siobhan, She turned blue.,2,,,Burrow's End
34710,492,Viola,Rashawn, You children are out of line. Everyone's excited.,2,,,Burrow's End
34711,493,Tula,Brennan," Yes, everyone's excited and everyone's-",2,,,Burrow's End
34712,494,Ava,Erika, Don't tell tales.,2,,,Burrow's End
34713,495,Viola,Rashawn," Lila, if you're concerned, I mean, I could touch myself again and",2,,,Burrow's End
34714,496,Viola,Rashawn,see if it happens.,2,,,Burrow's End
34715,497,Lila,Izzy," Yeah, do it again.",2,,,Burrow's End
34716,498,Viola,Rashawn, Okay.,2,,,Burrow's End
34717,499,Viola,Rashawn, ,2,,(music crescendos)(group laughs),Burrow's End
34718,500,Aabria,Aabria, Do you have anymore healing you could to do to yourself?,2,,,Burrow's End
34719,501,Lila,Izzy, You added a dance!,2,,,Burrow's End
34720,502,Tula,Brennan, What was that little shimmy-,2,,,Burrow's End
34721,503,Lila,Izzy, You added a dance that time.  And you didn't do,2,,(group chattering),Burrow's End
34722,504,Lila,Izzy,a dance the first time.,2,,,Burrow's End
34723,505,Viola,Rashawn," No, I'm, well, I don't-",2,,,Burrow's End
34724,506,Jaysohn,Siobhan, It didn't happen that time.,2,,,Burrow's End
34725,507,Rashawn,Rashawn," No, you know, I only have, 20 or so hitpoints to regain, so I'm",2,,,Burrow's End
34726,508,Rashawn,Rashawn,all right. ,2,,(group chattering),Burrow's End
34727,509,Lila,Izzy, Did you see it?,2,,,Burrow's End
34728,510,Jaysohn,Siobhan," No, not that time, the second time-",2,,,Burrow's End
34729,511,Lila,Izzy," Did you see it, did you see it the first time?",2,,,Burrow's End
34730,512,Jaysohn,Siobhan," The first time, yeah.",2,,,Burrow's End
34731,513,Thorn,Jasper, I saw it.,2,,,Burrow's End
34732,514,Tula,Brennan, We can do experiments when we have a safe place to go.,2,,,Burrow's End
34733,515,Ava,Erika, What did it look like?,2,,,Burrow's End
34734,516,Tula,Brennan," Mama, we have to go.",2,,,Burrow's End
34735,517,Jasper,Jasper," Is there a link, is there, like, a strong link that I feel like,",2,,,Burrow's End
34736,518,Jasper,Jasper,"sensing that magic and sensing, like, the blue, and then-",2,,,Burrow's End
34737,519,Jasper,Jasper, Some of the lightning-,2,,,Burrow's End
34738,520,Aabria,Aabria," Oh, no, you 100%, like, you understand that this is the same",2,,,Burrow's End
34739,521,Aabria,Aabria,thing.,2,,,Burrow's End
34740,522,Jasper,Jasper," Yeah, okay, perfect.",2,,,Burrow's End
34741,523,Ava,Erika," Thorn, this is, yeah, so what is this?",2,,,Burrow's End
34742,524,Thorn,Jasper," I think perhaps, I think that Tula is making a good point.",2,,,Burrow's End
34743,525,Thorn,Jasper,"Perhaps we should move, and when we find a suitable place, I've already,",2,,,Burrow's End
34744,526,Thorn,Jasper,Olliver and Teedles have already gone ahead to potentially find,2,,,Burrow's End
34745,527,Thorn,Jasper,"somewhere that might be safer than standing out in the open like this,",2,,,Burrow's End
34746,528,Thorn,Jasper,"and when we get there, perhaps we can discuss all of this more openly.",2,,,Burrow's End
34747,529,Thorn,Jasper,"But I think it's encouraging,",2,,,Burrow's End
34748,530,Jasper,Jasper, and I'll sort of give you a little smile.,2,,,Burrow's End
34749,531,Aabria,Aabria," Jaysohn, give me a perception check. ",2,,(dice rattling),Burrow's End
34750,532,Aabria,Aabria," With a 19, as you're kind of watching all of this happen, like,",2,,,Burrow's End
34751,533,Aabria,Aabria,"your ear just sort of flicks back and you hear something, a thump. ",2,,(slow,Burrow's End
34752,534,Aabria,Aabria,,2,,thumping),Burrow's End
34753,535,Jaysohn,Siobhan, Did you hear that?,2,,,Burrow's End
34754,536,Aabria,Aabria, What's over your shoulder.,2,,,Burrow's End
34755,537,Viola,Rashawn, Hmm? ,2,,(leaves rustling),Burrow's End
34756,538,Thorn,Jasper, Hear what?,2,,,Burrow's End
34757,539,Jaysohn,Siobhan, There's something behind me.,2,,,Burrow's End
34758,540,Thorn,Jasper, Something behind you?,2,,,Burrow's End
34759,541,Brennan,Brennan, Bless on my kids and myself. ,2,,(slow thudding),Burrow's End
34760,542,Siobhan,Siobhan," I'm, like, up on, like a meerkat. ",2,,(Aabria laughs),Burrow's End
34761,543,Rashawn,Rashawn, I'm gonna cast Shield of Faith on myself.,2,,,Burrow's End
34762,544,Aabria,Aabria," Whoa, just busting out all the magic, yeah, let's go.",2,,,Burrow's End
34763,545,Jasper,Jasper," As I'm in my favored terrain, am I able to just do a quick scan",2,,,Burrow's End
34764,546,Jasper,Jasper,of the floor to see if I see any tracks or anything of something,2,,,Burrow's End
34765,547,Jasper,Jasper,potentially that could be in the area?,2,,,Burrow's End
34766,548,Aabria,Aabria, I would love that. Go ahead and give me  investigation or,2,,(sighs),Burrow's End
34767,549,Aabria,Aabria,survival.,2,,,Burrow's End
34768,550,Brennan,Brennan, Help action.,2,,,Burrow's End
34769,551,Jasper,Jasper," Thank you, let me see. Yeah, I can get, apparently it says I can",2,,,Burrow's End
34770,552,Jasper,Jasper,"get exact numbers, sizes, and how long ago they've passed through the",2,,,Burrow's End
